        7.95116        8.99859        10.1586        11.4394        12.8497        14.3977        16.0919        17.9406        19.9518        22.1329        24.4913        27.0332        29.7645        32.6899        35.8132         39.137        42.6624        46.3892        50.3157        54.4383        58.7515        63.2482        67.9191        72.7528        77.7359         82.853        88.0863        93.4164        98.8217        104.279        109.762        115.246        120.701        126.099        131.409        136.601        141.644        146.506        151.157        155.566        159.703        163.542        167.054        170.216        173.004          175.4        177.384        178.943        180.065        180.741        180.967        180.741        180.065        178.943        177.384          175.4        173.004        170.216        167.054        163.542        159.703        155.566        151.157        146.506        141.644        136.601        131.409        126.099        120.701        115.246        109.762        104.279        98.8217        93.4164        88.0863         82.853        77.7359        72.7528        67.9191        63.2482        58.7515        54.4383        50.3157        46.3892        42.6624         39.137        35.8132        32.6899        29.7645        27.0332        24.4913        22.1329        19.9518        17.9406        16.0919        14.3977        12.8497        11.4394        10.1586        8.99859        7.95116
        7.87007        8.90682         10.055        11.3228        12.7186        14.2509        15.9278        17.7577        19.7483        21.9072        24.2415        26.7576         29.461        32.3566         35.448        38.7379        42.2273        45.9162        49.8026        53.8831        58.1524        62.6033        67.2265        72.0109        76.9432         82.008        87.1881        92.4638         97.814        103.215        108.643        114.071         119.47        124.813        130.069        135.208          140.2        145.012        149.615        153.979        158.075        161.874         165.35         168.48         171.24        173.611        175.575        177.118        178.229        178.898        179.122        178.898        178.229        177.118        175.575        173.611         171.24         168.48         165.35        161.874        158.075        153.979        149.615        145.012          140.2        135.208        130.069        124.813         119.47        114.071        108.643        103.215         97.814        92.4638        87.1881         82.008        76.9432        72.0109        67.2265        62.6033        58.1524        53.8831        49.8026        45.9162        42.2273        38.7379         35.448        32.3566         29.461        26.7576        24.2415        21.9072        19.7483        17.7577        15.9278        14.2509        12.7186        11.3228         10.055        8.90682        7.87007
        7.78592        8.81159        9.94746        11.2017        12.5826        14.0985        15.7575        17.5678        19.5371         21.673        23.9823        26.4715         29.146        32.0106         35.069        38.3237        41.7758        45.4252        49.2701         53.307        57.5306        61.9339        66.5077        71.2409        76.1205        81.1312        86.2558        91.4752        96.7681        102.112        107.481        112.851        118.193        123.479        128.679        133.763        138.701        143.462        148.016        152.333        156.384        160.143        163.582        166.679        169.409        171.755        173.698        175.224        176.323        176.985        177.207        176.985        176.323        175.224        173.698        171.755        169.409        166.679        163.582        160.143        156.384        152.333        148.016        143.462        138.701        133.763        128.679        123.479        118.193        112.851        107.481        102.112        96.7681        91.4752        86.2558        81.1312        76.1205        71.2409        66.5077        61.9339        57.5306         53.307        49.2701        45.4252        41.7758        38.3237         35.069        32.0106         29.146        26.4715        23.9823         21.673        19.5371        17.5678        15.7575        14.0985        12.5826        11.2017        9.94746        8.81159        7.78592
        7.69882        8.71301        9.83618        11.0764        12.4419        13.9408        15.5812        17.3713        19.3186        21.4305         23.714        26.1753        28.8199        31.6525        34.6767        37.8949        41.3085         44.917        48.7189        52.7106         56.887         61.241        65.7637         70.444        75.2689        80.2236        85.2909        90.4518        95.6856        100.969        106.279        111.588        116.871        122.097        127.239        132.266        137.149        141.857         146.36        150.629        154.635        158.352        161.752        164.814        167.514        169.833        171.755        173.264         174.35        175.005        175.224        175.005         174.35        173.264        171.755        169.833        167.514        164.814        161.752        158.352        154.635        150.629         146.36        141.857        137.149        132.266        127.239        122.097        116.871        111.588        106.279        100.969        95.6856        90.4518        85.2909        80.2236        75.2689         70.444        65.7637         61.241         56.887        52.7106        48.7189         44.917        41.3085        37.8949        34.6767        31.6525        28.8199        26.1753         23.714        21.4305        19.3186        17.3713        15.5812        13.9408        12.4419        11.0764        9.83618        8.71301        7.69882
        7.60889        8.61123        9.72128         10.947        12.2965        13.7779        15.3992        17.1683        19.0929        21.1802         23.437        25.8696        28.4833        31.2828        34.2716        37.4523        40.8259        44.3924        48.1498        52.0949        56.2225        60.5257        64.9955        69.6211        74.3897        79.2865        84.2946        89.3952        94.5678        99.7899        105.037        110.285        115.505        120.671        125.753        130.721        135.547          140.2         144.65        148.869        152.829        156.502        159.863        162.889        165.557        167.849        169.748         171.24        172.314        172.961        173.178        172.961        172.314         171.24        169.748        167.849        165.557        162.889        159.863        156.502        152.829        148.869         144.65          140.2        135.547        130.721        125.753        120.671        115.505        110.285        105.037        99.7899        94.5678        89.3952        84.2946        79.2865        74.3897        69.6211        64.9955        60.5257        56.2225        52.0949        48.1498        44.3924        40.8259        37.4523        34.2716        31.2828        28.4833        25.8696         23.437        21.1802        19.0929        17.1683        15.3992        13.7779        12.2965         10.947        9.72128        8.61123        7.60889
        7.51625        8.50639        9.60292        10.8137        12.1468        13.6102        15.2117        16.9593        18.8605        20.9223        23.1517        25.5546        28.1365        30.9019        33.8543        36.9963        40.3289        43.8519        47.5636        51.4606         55.538        59.7887        64.2041        68.7734         73.484        78.3211        83.2683        88.3068        93.4164         98.575        103.759        108.942        114.099        119.202        124.222         129.13        133.897        138.493        142.889        147.057        150.968        154.596        157.917        160.906        163.542        165.806        167.682        169.155        170.216        170.855        171.069        170.855        170.216        169.155        167.682        165.806        163.542        160.906        157.917        154.596        150.968        147.057        142.889        138.493        133.897         129.13        124.222        119.202        114.099        108.942        103.759         98.575        93.4164        88.3068        83.2683        78.3211         73.484        68.7734        64.2041        59.7887         55.538        51.4606        47.5636        43.8519        40.3289        36.9963        33.8543        30.9019        28.1365        25.5546        23.1517        20.9223        18.8605        16.9593        15.2117        13.6102        12.1468        10.8137        9.60292        8.50639        7.51625
        7.42103        8.39862        9.48126        10.6767        11.9929        13.4377         15.019        16.7445        18.6215        20.6573        22.8584        25.2308          27.78        30.5104        33.4254        36.5276        39.8179        43.2963         46.961        50.8087        54.8344        59.0313        63.3907        67.9021         72.553        77.3289        82.2133        87.1881        92.2329        97.3261        102.444        107.562        112.654        117.692        122.648        127.494          132.2        136.738        141.079        145.194        149.055        152.638        155.916        158.867         161.47        163.705        165.557        167.012        168.059        168.691        168.902        168.691        168.059        167.012        165.557        163.705         161.47        158.867        155.916        152.638        149.055        145.194        141.079        136.738          132.2        127.494        122.648        117.692        112.654        107.562        102.444        97.3261        92.2329        87.1881        82.2133        77.3289         72.553        67.9021        63.3907        59.0313        54.8344        50.8087         46.961        43.2963        39.8179        36.5276        33.4254        30.5104          27.78        25.2308        22.8584        20.6573        18.6215        16.7445         15.019        13.4377        11.9929        10.6767        9.48126        8.39862        7.42103
        7.32335        8.28807        9.35646        10.5362        11.8351        13.2609        14.8213        16.5241        18.3764        20.3854        22.5575        24.8987        27.4144        30.1088        32.9855        36.0468        39.2938        42.7264        46.3429        50.1399        54.1126        58.2543        62.5563        67.0084         71.598         76.311        81.1312        86.0404        91.0189        96.0451        101.096        106.146        111.171        116.142        121.033        125.816         130.46        134.938        139.222        143.282        147.093        150.629        153.864        156.776        159.344         161.55        163.378        164.814        165.847         166.47        166.679         166.47        165.847        164.814        163.378         161.55        159.344        156.776        153.864        150.629        147.093        143.282        139.222        134.938         130.46        125.816        121.033        116.142        111.171        106.146        101.096        96.0451        91.0189        86.0404        81.1312         76.311         71.598        67.0084        62.5563        58.2543        54.1126        50.1399        46.3429        42.7264        39.2938        36.0468        32.9855        30.1088        27.4144        24.8987        22.5575        20.3854        18.3764        16.5241        14.8213        13.2609        11.8351        10.5362        9.35646        8.28807        7.32335
        7.22334        8.17489        9.22869        10.3923        11.6735        13.0798        14.6189        16.2984        18.1255         20.107        22.2495        24.5587          27.04        29.6976         32.535        35.5545        38.7572        42.1429          45.71        49.4552        53.3737        57.4588        61.7021        66.0933        70.6203        75.2689        80.0233        84.8655         89.776        94.7335        99.7151        104.697        109.653        114.556        119.381        124.097        128.679        133.096         137.32        141.326        145.085        148.572        151.763        154.635        157.168        159.344        161.147        162.563        163.582        164.197        164.402        164.197        163.582        162.563        161.147        159.344        157.168        154.635        151.763        148.572        145.085        141.326         137.32        133.096        128.679        124.097        119.381        114.556        109.653        104.697        99.7151        94.7335         89.776        84.8655        80.0233        75.2689        70.6203        66.0933        61.7021        57.4588        53.3737        49.4552          45.71        42.1429        38.7572        35.5545         32.535        29.6976          27.04        24.5587        22.2495         20.107        18.1255        16.2984        14.6189        13.0798        11.6735        10.3923        9.22869        8.17489        7.22334
        7.12114        8.05922        9.09812        10.2453        11.5083        12.8947        14.4121        16.0678         17.869        19.8225        21.9346        24.2112        26.6574        29.2774        32.0747        35.0515        38.2089        41.5467        45.0633        48.7555        52.6185        56.6458         60.829        65.1581        69.6211        74.2039         78.891        83.6647        88.5057        93.3931        98.3043        103.215        108.101        112.936        117.692        122.342        126.858        131.212        135.378        139.326        143.032         146.47        149.615        152.447        154.945         157.09        158.867        160.263        161.268        161.874        162.076        161.874        161.268        160.263        158.867         157.09        154.945        152.447        149.615         146.47        143.032        139.326        135.378        131.212        126.858        122.342        117.692        112.936        108.101        103.215        98.3043        93.3931        88.5057        83.6647         78.891        74.2039        69.6211        65.1581         60.829        56.6458        52.6185        48.7555        45.0633        41.5467        38.2089        35.0515        32.0747        29.2774        26.6574        24.2112        21.9346        19.8225         17.869        16.0678        14.4121        12.8947        11.5083        10.2453        9.09812        8.05922        7.12114
