      -0.316583      -0.310076       0.799105       0.984441       0.891773
      -0.246231       -0.24316       0.841524       0.987136        0.91433
      -0.175879      -0.174758       0.878998       0.983795       0.931396
      -0.105528      -0.105285       0.911248       0.974443       0.942845
     -0.0351759     -0.0351669       0.938032        0.95915       0.948591
      0.0351759      0.0351669        0.95915       0.938032       0.948591
       0.105528       0.105285       0.974443       0.911248       0.942845
       0.175879       0.174758       0.983795       0.878998       0.931396
       0.246231        0.24316       0.987136       0.841524        0.91433
       0.316583       0.310076       0.984441       0.799105       0.891773
       0.386935       0.375098       0.975731       0.752059       0.863895
       0.457286       0.437837        0.96107       0.700733       0.830901
       0.527638       0.497918       0.940569       0.645507       0.793038
        0.59799       0.554987       0.914383       0.586785       0.750584
       0.668342       0.608712       0.882707       0.524998       0.703853
       0.738693       0.658785        0.84578       0.460595       0.653187
       0.809045       0.704928       0.803877       0.394038       0.598958
       0.879397        0.74689       0.757311       0.325805       0.541558
       0.949749       0.784449       0.706426        0.25638       0.481403
         1.0201       0.817418       0.651598        0.18625       0.418924
        1.09045       0.845642       0.593231       0.115904       0.354568
         1.1608       0.869001       0.531752      0.0458241       0.288788
        1.23116       0.887407       0.467606     -0.0235139       0.222046
        1.30151       0.900809       0.401258     -0.0916466       0.154806
        1.37186       0.909191       0.333181      -0.158127      0.0875274
        1.44221       0.912571       0.263861      -0.222525      0.0206679
        1.51256       0.911002       0.193783      -0.284435     -0.0453258
        1.58291       0.904568       0.123437      -0.343475      -0.110019
        1.65327       0.893386      0.0533055      -0.399293      -0.172994
        1.72362       0.877606     -0.0161344      -0.451565       -0.23385
        1.79397       0.857404      -0.084418      -0.500001      -0.292209
        1.86432       0.832985      -0.151096      -0.544344       -0.34772
        1.93467       0.804579      -0.215737      -0.584375      -0.400056
        2.00503       0.772438      -0.277932      -0.619909      -0.448921
        2.07538       0.736838      -0.337298      -0.650801      -0.494049
        2.14573       0.698069      -0.393477      -0.676943       -0.53521
        2.21608        0.65644      -0.446143      -0.698265      -0.572204
        2.28643       0.612273      -0.495003      -0.714736       -0.60487
        2.35678       0.565898      -0.539796      -0.726362      -0.633079
        2.42714       0.517657      -0.580298      -0.733184      -0.656741
        2.49749       0.467892      -0.616321       -0.73528      -0.675801
        2.56784        0.41695      -0.647717      -0.732761      -0.690239
        2.63819       0.365179      -0.674371       -0.72577      -0.700071
        2.70854       0.312921      -0.696212       -0.71448      -0.705346
        2.77889       0.260515      -0.713204      -0.699092      -0.706148
        2.84925       0.208289      -0.725347      -0.679833       -0.70259
         2.9196       0.156564      -0.732681      -0.656951      -0.694816
        2.98995       0.105647      -0.735279      -0.630715      -0.682997
         3.0603      0.0558304      -0.733248      -0.601414      -0.667331
        3.13065     0.00739135      -0.726728      -0.569346      -0.648037
        3.20101     -0.0394115       -0.71589      -0.534827      -0.625358
        3.27136     -0.0843386      -0.700931      -0.498176      -0.599553
        3.34171      -0.127171      -0.682074      -0.459722      -0.570898
        3.41206      -0.167711      -0.659568      -0.419794      -0.539681
        3.48241      -0.205785      -0.633678      -0.378722        -0.5062
        3.55276      -0.241239      -0.604691      -0.336835      -0.470763
        3.62312      -0.273945      -0.572905      -0.294454      -0.433679
        3.69347      -0.303799      -0.538633      -0.251893      -0.395263
        3.76382      -0.330719      -0.502195      -0.209457      -0.355826
        3.83417      -0.354647      -0.463918      -0.167439      -0.315679
        3.90452      -0.375549      -0.424132      -0.126116      -0.275124
        3.97487      -0.393412      -0.383168     -0.0857494      -0.234459
        4.04523      -0.408245      -0.341352     -0.0465845      -0.193968
        4.11558       -0.42008      -0.299009    -0.00884636      -0.153927
        4.18593      -0.428966      -0.256452      0.0272595      -0.114596
        4.25628      -0.434972      -0.213989      0.0615486     -0.0762203
        4.32663      -0.438184      -0.171913      0.0938582     -0.0390271
        4.39698      -0.438706      -0.130502       0.124048    -0.00322712
        4.46734      -0.436654      -0.090021       0.151999      0.0309888
        4.53769      -0.432158     -0.0507163       0.177615      0.0634494
        4.60804      -0.425362     -0.0128151       0.200824      0.0940042
        4.67839      -0.416415      0.0234748       0.221572       0.122524
        4.74874       -0.40548      0.0579668       0.239831       0.148899
         4.8191      -0.392723      0.0904956        0.25559       0.173043
        4.88945      -0.378316       0.120918       0.268859       0.194889
         4.9598      -0.362436       0.149114       0.279668       0.214391
        5.03015       -0.34526       0.174985       0.288063       0.231524
         5.1005      -0.326968       0.198454       0.294107        0.24628
        5.17085      -0.307738       0.219468       0.297878       0.258673
        5.24121      -0.287745       0.237994        0.29947       0.268732
        5.31156      -0.267161       0.254021       0.298986       0.276503
        5.38191      -0.246155       0.267556       0.296541       0.282048
        5.45226      -0.224889       0.278626       0.292261       0.285443
        5.52261      -0.203519       0.287277       0.286277       0.286777
        5.59296      -0.182192       0.293569       0.278729       0.286149
        5.66332      -0.161048        0.29758       0.269759        0.28367
        5.73367      -0.140218       0.299401       0.259516       0.279458
        5.80402      -0.119823       0.299133       0.248146        0.27364
        5.87437     -0.0999747       0.296893         0.2358       0.266347
        5.94472      -0.080774       0.292803       0.222626       0.257715
        6.01508     -0.0623113       0.286996       0.208771       0.247883
        6.08543     -0.0446664       0.279608       0.194378       0.236993
        6.15578     -0.0279085       0.270784       0.179586       0.225185
        6.22613      -0.012096        0.26067       0.164529       0.212599
        6.29648     0.00272288       0.249414       0.149335       0.199374
        6.36683      0.0165105       0.237165       0.134126       0.185646
        6.43719      0.0292391       0.224073       0.119017       0.171545
        6.50754      0.0408903       0.210284       0.104112       0.157198
        6.57789      0.0514551       0.195941      0.0895113       0.142726
        6.64824       0.060933       0.181185      0.0753025       0.128244
        6.71859      0.0693318       0.166151      0.0615667       0.113859
        6.78894      0.0766668       0.150966      0.0483752      0.0996705
         6.8593      0.0829601       0.135753      0.0357903      0.0857717
        6.92965      0.0882405       0.120628      0.0238653      0.0722465
              7      0.0925421       0.105697      0.0126448      0.0591706
